Analytes,TargetFullName_y,Target_y,UniProt_y,EntrezGeneID_y,EntrezGeneSymbol_y,AD_Estimate,AD_pvalue,AD_FDR,PD_Estimate,PD_pvalue,PD_FDR,FTD_Estimate,FTD_pvalue,FTD_FDR,DLB_Estimate,DLB_pvalue,DLB_FDR
X15540.6,Vimentin,Vimentin,P08670,7431,VIM,0.0468260521500645,0.243190918838132,0.492993642179702,0.128812215301432,0.00629743973202648,0.0296347466591873,-0.0408995604768258,0.766993796102426,0.949508714792717,0.0903218997531036,0.294807477044371,0.736405671392121
X15544.25,Kallikrein-14,kallikrein 14,Q9P0G3,43847,KLK14,0.170060730302197,5.17842052988814e-05,0.00132099708266297,0.0814846417621317,0.0763678274142843,0.185774019044984,-0.0319179254693472,0.819631272897661,0.96477887404861,0.0946440726510591,0.275488461538063,0.719218613228941
X15545.13,Calcineurin subunit B type 1,Calcineurin B a,P63098,5534,PPP3R1,-0.00927437847008573,0.825376206273135,0.92037855644869,0.134064122733729,0.00223644471367615,0.0134819253861846,-0.262144766794787,0.0649546472155944,0.649790738506019,0.00137088277441811,0.987472843342541,0.997436642098176
X15548.35,D-3-phosphoglycerate dehydrogenase,SERA,O43175,26227,PHGDH,-0.512453756177144,5.06762923195035e-31,4.185228291937e-28,-0.000998470143460087,0.983146934010239,0.990039901387845,-0.268497203518675,0.0763345006582906,0.663619666080942,-0.0764965517926201,0.402432341411385,0.808167319059277
X15553.22,Acetylcholinesterase,ACES,P22303,43,ACHE,0.103454211756745,0.016812046970182,0.0977792203626695,0.100872717693254,0.0258932503166599,0.0856668527001361,-0.220023211852472,0.112500618311931,0.687070851367069,0.00621613655353793,0.942175492254478,0.98315685664616
X15559.5,Anthrax toxin receptor 2,ANTR2,P58335,118429,ANTXR2,-0.00417703811504988,0.921599217226333,0.967845631518549,-0.229557946911216,1.01966040601021e-06,1.84572501438615e-05,-0.0756404796482582,0.596632624784588,0.907314056637385,-0.384734924886469,1.93012734507142e-05,0.00187534578954219
X15562.24,Beta-glucuronidase,BGLR,P08236,2990,GUSB,-0.197461307122756,9.83132040518541e-06,0.000338310072484687,-0.152665078014845,0.00146445479739955,0.00958934870804641,0.296520989855122,0.0464146417060831,0.613859239071914,-0.276075630179706,0.00305804361389219,0.0619769759416739
X15565.102,Mucin-16,CA125,Q8WXI7,94025,MUC16,-0.00988456752680403,0.822483091950405,0.919336609141975,0.111863402322856,0.0164665508431834,0.0619558664128206,0.0262719006584787,0.853529237026061,0.974972438547104,0.0550136008815372,0.542211600618957,0.879037381761266
X15566.10,Calponin-1,Calponin-1,P51911,1264,CNN1,0.205219326729313,2.17980272594947e-06,9.5377196095021e-05,0.402955270888561,7.81799117473846e-17,1.25984067540237e-14,-0.163468208764211,0.255394637236278,0.776180882869479,0.321470331869469,0.000584888483834937,0.0229287654403136
X15567.2,T-cell surface glycoprotein CD3 zeta chain,CD3-zeta,P20963,919,CD247,-0.00979729384927416,0.829750955385771,0.922923326975385,-0.104203164710696,0.0337170926932435,0.104097584777691,0.18335725611639,0.206361787293849,0.757451537451799,0.13608328930757,0.146942655288405,0.569747725053105
X15570.99,Complement receptor type 2,Complement receptor type 2,P20023,1380,CR2,0.0335093433356298,0.460166328828392,0.698281794802294,-0.174522842721094,0.000358028433254058,0.00302880135532594,-0.15961587241669,0.28607953785347,0.799966679048219,-0.0320347787752802,0.73178364623599,0.928669464675283
X15573.110,Neurocan core protein,CSPG3,O14594,1463,NCAN,0.151137403481573,0.000231065036008172,0.00442506287798838,0.0869836620808642,0.0450465477723743,0.128534006751905,-0.343795385418218,0.0114706454464328,0.521516148622163,0.0942951383927221,0.252398551763923,0.700842711209237
X15581.16,Fibronectin type 3 and ankyrin repeat domains protein 1,FANK1,Q8TC84,92565,FANK1,-0.120461542255092,0.00678381382908773,0.0529169515570043,-0.114831536416761,0.0190464114215548,0.0687119457079305,0.292196652321445,0.0514555739616175,0.629900194055829,-0.235263075788192,0.0112006125140975,0.150237764524684
X15583.18,Fc receptor-like B,FCRLB,Q6BAA4,127943,FCRLB,-0.12489190806569,0.00772534067525891,0.0580255914789115,-0.0524611012625495,0.29227481079723,0.462972830241501,-0.119093625585235,0.455747793599786,0.860526035935203,-0.0601529272572895,0.533529931061745,0.8757844110621
X15584.9,Complement factor H-related protein 2,FHR2,P36980,3080,CFHR2,0.0905560764701923,0.0523378228925709,0.197774371447379,0.188675854966664,0.000216487636375016,0.00197559918995819,0.330806653802364,0.0330580390902786,0.59265403980605,0.133713520954414,0.158156397426427,0.588203686144792
X15585.304,Fibulin-5,fibulin 5,Q9UBX5,10516,FBLN5,0.0379038844418486,0.397342331040005,0.644175063755408,0.139517070647417,0.00358971506062676,0.0195203682350297,0.0988988561731404,0.500337176700562,0.879095849210181,0.112948779115408,0.211036029346595,0.657075893446254
X15587.20,Folate receptor beta,FOLR2,P14207,2350,FOLR2,-0.00990193752942137,0.808428621130511,0.912465358513391,0.250119111051343,2.6273211916705e-08,7.32435068074557e-07,0.0726214100403857,0.600473082758513,0.907314056637385,0.110478667867543,0.199107835710535,0.639707408444409
X15589.1,Vitamin D-binding protein,"Gc-Globulin, Mixed Type",P02774,2638,GC,0.0394498040732113,0.368785634690216,0.618839005693279,-0.128126289699994,0.0079206070951541,0.0353352134217982,-0.252481043525389,0.0895840694986555,0.671067967321561,0.00428587961636884,0.962216387489865,0.991169889639154
X15591.28,Glutathione peroxidase 1,Glutathione peroxidase,P07203,2876,GPX1,-0.0214188241479921,0.550984479126171,0.764550790822103,-0.0879441908919668,0.0225282634462136,0.0768823536100896,-0.0994543403262153,0.402353228424293,0.839537841930346,-0.0781911306038395,0.291286958212947,0.733593984730579
X15594.47,Serine protease HTRA1,HTRA1,Q92743,5654,HTRA1,-0.191138486226515,1.93502328321954e-05,0.000594637154987511,0.134905539995664,0.00579183869384635,0.027993180870697,0.193655620985471,0.200280471962314,0.754352618024155,-0.0191593937223388,0.837065620263573,0.963083449831566
X15604.18,Mitogen-activated protein kinase 9,JNK2,P45984,5601,MAPK9,0.0323662370684259,0.422074076955242,0.664918204339574,0.0380539708112312,0.338675364523381,0.510175133015498,-0.262509542703541,0.0486623605173618,0.62178919052765,-0.0478745428611173,0.565029727849452,0.884854514213326
X15606.19,"Keratin, type I cytoskeletal 19",Keratin 19,P08727,3880,KRT19,-0.0954815325052027,0.0288117445848465,0.138241972746609,-0.0411712509978132,0.361211404477039,0.53342059664278,0.193137073231546,0.181333273672398,0.73243760570159,0.0404538462432966,0.643672143150277,0.909094025180393
X15607.56,Pyruvate kinase PKLR,KPYR,P30613,5313,PKLR,-0.0440694024700232,0.324987737710326,0.576118589496142,-0.160067114886606,0.00089663502447315,0.00645323268703061,0.234096653861024,0.12356002865923,0.692185706097469,-0.0949706731399625,0.307384810975367,0.746400399871531
X15608.5,Ribosomal protein S6 kinase beta-1,KS6B1,P23443,6198,RPS6KB1,0.105854625477652,0.0177875822473685,0.10162848775535,-0.0253773819781512,0.574287652022927,0.71739809357449,0.156027756468025,0.299702807555045,0.80624448270203,-0.0243252421384199,0.794716636016815,0.947624713863303
X15610.72,Cytosol aminopeptidase,LAP,P28838,51056,LAP3,0.106062027889613,0.00560960901439545,0.0469147933646971,0.0809807447905489,0.0262864498461648,0.0867938901217444,-0.0594796282795962,0.626672213972979,0.917673352475122,0.0996481679727099,0.185476105493379,0.624269296482301
X15613.16,Pancreatic triacylglycerol lipase,LIPP,P16233,5406,PNLIP,0.234016974540805,4.79422381447464e-07,2.73064109846844e-05,-0.00973273999012632,0.845420465489711,0.907357539878252,0.224053792059211,0.140219377613214,0.713215159938284,-0.111521609195629,0.236083726949467,0.687424393479091
X15620.4,Neuroligin-1,NLGN1,Q8N2Q7,22871,NLGN1,0.113522076294204,0.00534833610100782,0.0454298175236218,0.208924645424311,1.08711024345411e-06,1.9464870944448e-05,0.0398591702251227,0.76741410177512,0.94955892389006,0.0901209987520591,0.27750401749573,0.720013664720326
X15622.13,Opioid-binding protein/cell adhesion molecule,OBCAM,Q14982,4978,OPCML,-0.0442743336202116,0.224653760001325,0.4749719655452,0.164598249856105,2.46111952058692e-05,0.000307966224858292,-0.144091206509476,0.233703707339159,0.765579920743458,-0.0519535024106986,0.483884613200964,0.856422619721074
X15626.223,Basement membrane-specific heparan sulfate proteoglycan core protein,Perlecan,P98160,3339,HSPG2,0.152028845957581,0.000211630997227189,0.00410042814862181,0.172009436509307,0.000149204906643139,0.00144757242025143,-0.0257223550508817,0.850852965551399,0.973864890203237,0.14964484174683,0.0837698755475435,0.441010014137546
X15634.139,Slit homolog 1 protein,SLIT1,O75093,6585,SLIT1,-0.0658541262468702,0.141753146849272,0.363855105374181,-0.0935012265196854,0.0473142107922467,0.13290437617277,0.053679901900172,0.730759855015423,0.94092506593284,-0.110406764947376,0.232231787697477,0.683777033810081
X15635.4,SPARC-related modular calcium-binding protein 2,SMOC2,Q9H3U7,64094,SMOC2,0.0867902565662186,0.0305576446118643,0.143492791720389,0.214024338044801,1.6230235598727e-06,2.80715095813584e-05,0.0689946825666221,0.610235766846448,0.911543408360391,0.112985046716065,0.186440217907885,0.624504194053353
X15636.49,VPS10 domain-containing receptor SorCS1,SORC1,Q8WY21,114815,SORCS1,0.0532300820114851,0.16977331142914,0.404504965240652,0.151763574133016,0.000136118576832463,0.00134229169721207,-0.0445909985928492,0.725831662010636,0.939569511128304,-0.0936556697435219,0.240206812244131,0.689754498118461
X15637.38,VPS10 domain-containing receptor SorCS3,SORC3,Q9UPU3,22986,SORCS3,-0.151161119341645,0.000156307063113242,0.00314853892069874,-0.13682040710281,0.0011987678800467,0.00820752267716951,-0.185370542631394,0.161532321423859,0.72847325877117,-0.200502984119139,0.0151769133291143,0.180348680513414
X15640.54,Transgelin,TAGL,Q01995,6876,TAGLN,0.155467348836787,2.16246112627011e-06,9.5377196095021e-05,0.573635201566833,1.0009694907793e-49,3.3067027127894e-46,0.174380426204458,0.120427615321484,0.689310462955806,0.437074801181794,4.20961600853022e-10,5.56258659367184e-07
X15644.1,Biotinidase,Biotinidase,P43251,686,BTD,-0.191035370356562,2.97142450174672e-05,0.000857301383538891,-0.256507028595186,1.21134472288776e-07,2.92093232997058e-06,-0.133973761203697,0.381014776292798,0.833319724648162,-0.515718750938991,4.8612514832093e-08,1.78434936386466e-05
X15653.9,Collagen alpha-1(X) chain,COAA1,Q03692,1300,COL10A1,0.118399307637724,0.0044755386368529,0.0402311343859689,0.307002627468158,1.9621149954026e-11,1.08030781455208e-09,-0.0934267699518903,0.501131522550297,0.879095849210181,0.325617819635914,0.000119304969676569,0.007366803127599
X15667.39,Bone morphogenetic protein 4,BMP-4,P12644,652,BMP4,0.110629689405175,0.00475238990578695,0.0421463625604489,-0.0199351466893159,0.637782067332388,0.765176342630305,-0.130167422348315,0.318114192300615,0.811811691205161,-0.130090351508314,0.105320455373915,0.491768373608099
X15668.19,Bone morphogenetic protein 8B,BMP-8,P34820,656,BMP8B,0.0637167643723525,0.0282298745603204,0.136341214342132,0.0763520461238922,0.011601583345555,0.0480595976315307,-0.207786397533291,0.0308418169197394,0.590010523202153,-0.0270315350695195,0.642557365322716,0.909030519401002
X15678.71,Dickkopf-related protein 2,DKK2,Q9UBU2,27123,DKK2,-0.0160592236271704,0.715041306925006,0.862335617016807,0.154533396335394,0.00121454921307411,0.00828980025907089,-0.0613183325104768,0.680891598630702,0.93175825662555,0.102527774411249,0.26624080495142,0.710728484167285
X15688.30,Protein ERGIC-53,Mannose-binding lectin,P49257,3998,LMAN1,0.132389396422923,0.00144304694147768,0.0176830687091552,0.0554235910484826,0.20186594330382,0.362633981092238,-0.0752627088746584,0.580662648040939,0.902478973325448,-0.0295861245279968,0.732427815270605,0.928669464675283
X15692.300,Nodal homolog,NODAL,Q96S42,4838,NODAL,-0.133233245689767,0.00237935694309969,0.0261570903877865,-0.167465119233267,0.000163451857835281,0.0015628457665958,0.0124820742745501,0.933207150615471,0.984877896023098,-0.105243645705548,0.239610891741176,0.689754498118461
X15693.9,Progesterone receptor,PgR,P06401,5241,PGR,0.0472914729116167,0.15846136042371,0.387330450728617,0.124864400754572,0.000593278164414467,0.0046115162732781,-0.00503217628542754,0.965027464465314,0.989356402798584,0.0415306675892662,0.554611940321595,0.88296893727826
X15698.6,Alpha-taxilin,TXLNA,P40222,200081,TXLNA,0.0269595898748638,0.561567146092338,0.77168763191183,0.167747021798724,0.00109179897745794,0.00760919392833818,0.162757459024194,0.301283133102965,0.806881905314671,-0.0555682479265458,0.567624427494446,0.885306370747535
X16055.3,Complement factor H-related protein 5,complement factor H-related 5,Q9BXR6,81494,CFHR5,-0.0431847436612849,0.349690351306756,0.60178009155093,-0.122681548133171,0.0147392120873371,0.057350986019456,-0.132843163822805,0.392111211030886,0.834415488163507,-0.0754079311537722,0.433240795098128,0.827752411682572
X16057.6,Cation-independent mannose-6-phosphate receptor,IGF-II receptor,P11717,3482,IGF2R,0.108552419379397,0.0177158880674472,0.101428832289102,0.0414475405592817,0.410859547376658,0.578600082788892,0.0258533674583638,0.867188263730288,0.979900407393618,0.0370093768192993,0.699652665331259,0.920335277444586
X16070.7,Wnt inhibitory factor 1,WIF-1,Q9Y5W5,11197,WIF1,0.0888633326540694,0.0402113247396889,0.169436366425462,0.0642599650694398,0.161580084393998,0.314308526793885,-0.259058026018284,0.0716561953407977,0.657545114745348,0.0401759650139797,0.653980842639553,0.911511542610348
X16074.12,GRB2-related adapter protein 2,GRB2-related adapter protein 2,O75791,9402,GRAP2,0.0531706311067338,0.181482583010574,0.419804997977257,0.0975275914344436,0.0363961961482357,0.10975338564646,-0.0741243227571433,0.567606607910106,0.897560415472703,0.11734508427985,0.163220408205825,0.595799578461815
X16292.288,Gastric inhibitory polypeptide,GIP,P09681,2695,GIP,-0.00755568976612155,0.868990571271456,0.9422978343001,0.0253419766425684,0.605938742460715,0.742201941312188,0.209184432879247,0.164152575317364,0.72847325877117,0.195596336064861,0.0386319184634547,0.304031653590662
X16296.43,Leucine-rich repeat-containing G-protein coupled receptor 5,LGR5,O75473,8549,LGR5,0.0123174074452577,0.752528728355134,0.885080142449056,-0.00612240091107279,0.88828587363092,0.936938098260124,0.319280392882798,0.0112470302907137,0.516754916287343,0.00577221249747495,0.942469955298511,0.98315685664616
X16298.84,Group IID secretory phospholipase A2,sPLA(2)-IID,Q9UNK4,26279,PLA2G2D,0.00720447188010698,0.871914070327077,0.94377025103852,-0.116135888618156,0.0160025596978861,0.060798684257581,0.0532608115980725,0.711926867468878,0.93592054036497,-0.0657249245223973,0.47587343840463,0.851135843946777
X16300.4,Triggering receptor expressed on myeloid cells 2,TREM2,Q9NZC2,54209,TREM2,0.0201174798011382,0.624230902841486,0.813343630728669,0.299188796092435,8.33389440620607e-12,4.96054417493725e-10,0.048981953938231,0.715127952317241,0.937417701322173,0.215377061274838,0.00974165563197544,0.136652056816267
X16307.22,Netrin receptor UNC5D,UNC5H4,Q6UXZ4,137970,UNC5D,0.11060898958522,0.00322433514154907,0.0321778279622791,0.168957431029256,3.24196376174423e-05,0.000389448264978984,-0.0370175218966137,0.774874796995838,0.952837852922297,0.181463978210032,0.0238317196057106,0.242987918881065
X16308.14,B- and T-lymphocyte attenuator,BTLA,Q7Z6A9,151888,BTLA,0.0892429753859656,0.00488523183976699,0.0428073299275073,0.125772285969079,0.000143748815392748,0.00140080888392314,0.0189498875328245,0.850231095532302,0.973864890203237,0.0937727299699489,0.134539896752561,0.548248320167856
X16309.30,Dickkopf-like protein 1,Soggy-1,Q9UK85,27120,DKKL1,0.0960696280133414,0.012765372848475,0.082203526715277,0.0389089834114953,0.334986700237281,0.506415668411683,0.233104644661991,0.0711406708492482,0.656249221493476,0.0232870493524733,0.765974107991679,0.939280839120395
X16312.45,Cadherin-6,Cadherin-6,P55285,1004,CDH6,0.0167740733689131,0.621936127891683,0.812563179153717,-0.00866365567037192,0.809610534129117,0.884733178794423,0.304742553451427,0.00617061739090242,0.49672393206636,0.033614166023493,0.622037133962359,0.90235031961441
X16317.20,Desmoglein-3,Desmoglein-3,P32926,1830,DSG3,-0.163529657638124,0.00034018989235591,0.00605831433637601,-0.0823446409686789,0.0993724887306695,0.222652622522703,-0.14693769192003,0.326687410758619,0.814261544088017,-0.192506444792502,0.0483065320546103,0.340984249235908
X16320.139,CD320 antigen,CD320,Q9NPF0,51293,CD320,0.113201007544607,0.0142753458204767,0.0884776827728793,0.0589371429466661,0.237822497423369,0.406018925187649,-0.104207213971143,0.51249784101421,0.885143815647267,0.178091038991449,0.0754372112088312,0.421783386616437
X16322.10,Marginal zone B- and B1-cell-specific protein,PACAP,Q8WU39,51237,MZB1,-0.0024980932672296,0.953749131467351,0.981217856050044,0.098773823763272,0.0338604999870109,0.104258101449473,0.000957155856356871,0.994710924510689,0.9978826417009,0.0703121237443829,0.436787272018415,0.828918595765372
X16323.8,Neurexin-3,NRX3A,Q9Y4C0,9369,NRXN3,0.215243022335888,8.84577440241119e-09,7.95047012753134e-07,0.229760172828199,8.8750066602409e-09,2.7529187325921e-07,0.0849127151267354,0.505872418725595,0.880865630217414,0.289612083230054,0.000237500472031186,0.011887618323561
X16324.38,Toll-like receptor 1:Extracellular domain,TLR1:ECD,Q15399,7096,TLR1,-0.0265126028935606,0.358391639554219,0.609653337418827,0.0732589881911664,0.0134321846540556,0.0536416764455627,0.15677688984416,0.0846616839121711,0.663619666080942,-0.0210816312889405,0.709700173723131,0.922288046230693
X16536.3,High mobility group protein HMG-I/HMG-Y,HMGA1,P17096,3159,HMGA1,0.0906489783054481,0.045595066379061,0.181931707333629,-0.0239195748674576,0.618362877445103,0.751567978528292,-0.145134433642289,0.328018572221917,0.814743874688047,0.124762037762468,0.178319015465537,0.615867085823734
